"idsite","idearthquake","idbuilding","psdr","pfa","idresponse"
5,1,6,0.00043795,0.095741,96
5,1,6,0.00037499,0.085195,97
5,1,6,0.00029915,0.070459,98
5,1,6,0.00020812,0.054771,99
5,1,6,0.00010385,0.046018,100
6,1,6,0.0014527,0.24638,101
6,1,6,0.0014737,0.18676,102
6,1,6,0.0014837,0.12706,103
6,1,6,0.0014786,0.11195,104
6,1,6,0.001453,0.13497,105
6,1,6,0.0013953,0.17826,106
6,1,6,0.0012888,0.20796,107
6,1,6,0.0012162,0.25211,108
6,1,6,0.0011467,0.26846,109
6,1,6,0.0010973,0.26849,110
6,1,6,0.0010617,0.27212,111
6,1,6,0.0010217,0.26397,112
6,1,6,0.00097175,0.23474,113
6,1,6,0.00091115,0.21137,114
6,1,6,0.00086407,0.18982,115
6,1,6,0.00080246,0.16569,116
6,1,6,0.00072109,0.14325,117
6,1,6,0.00061071,0.1064,118
6,1,6,0.00048109,0.093101,119
6,1,6,0.00026523,0.090856,120
7,1,6,0.0011675,0.14083,121
7,1,6,0.0011841,0.12097,122
7,1,6,0.0011975,0.087948,123
7,1,6,0.0012061,0.11101,124
7,1,6,0.0012077,0.10968,125
7,1,6,0.0012009,0.10704,126
7,1,6,0.0011849,0.11561,127
7,1,6,0.0011595,0.12493,128
7,1,6,0.0011528,0.12768,129
7,1,6,0.0011407,0.12879,130
7,1,6,0.0011224,0.14726,131
7,1,6,0.0010959,0.15865,132
7,1,6,0.0010581,0.1613,133
7,1,6,0.0010062,0.15533,134
7,1,6,0.0009355,0.16524,135
7,1,6,0.00085382,0.17408,136
7,1,6,0.0007546,0.16763,137
7,1,6,0.00061912,0.14631,138
7,1,6,0.00043863,0.11584,139
7,1,6,0.00020465,0.090993,140
8,1,6,0.005836,0.46082,141
8,1,6,0.005995,0.41067,142
8,1,6,0.0061483,0.39175,143
8,1,6,0.006265,0.4875,144
8,1,6,0.0063396,0.43476,145
8,1,6,0.0063654,0.44737,146
8,1,6,0.0063289,0.42205,147
8,1,6,0.0062049,0.43947,148
8,1,6,0.0060553,0.44787,149
8,1,6,0.0059671,0.47564,150
8,1,6,0.0058742,0.47114,151
8,1,6,0.0057396,0.47606,152
8,1,6,0.0055194,0.55166,153
8,1,6,0.0051948,0.57669,154
8,1,6,0.0047803,0.5902,155
8,1,6,0.0042833,0.60895,156
8,1,6,0.0037059,0.54228,157
8,1,6,0.0029581,0.42853,158
8,1,6,0.0020158,0.3859,159
8,1,6,0.0008801,0.3451,160
9,1,6,0.00097187,0.16471,161
9,1,6,0.00098504,0.11309,162
9,1,6,0.00099625,0.08165,163
9,1,6,0.0010027,0.10539,164
9,1,6,0.0010015,0.13092,165
9,1,6,0.00099294,0.14518,166
9,1,6,0.00097784,0.13943,167
9,1,6,0.000959,0.15292,168
9,1,6,0.00094167,0.16226,169
9,1,6,0.00092421,0.16365,170
9,1,6,0.00089989,0.15878,171
9,1,6,0.00086703,0.18227,172
9,1,6,0.00082348,0.20952,173
9,1,6,0.00076754,0.2218,174
9,1,6,0.00069886,0.22477,175
9,1,6,0.00061942,0.20956,176
9,1,6,0.00052789,0.17513,177
9,1,6,0.00041933,0.12728,178
9,1,6,0.0002892,0.10461,179
9,1,6,0.0001326,0.096953,180
10,1,6,0.0022673,0.28577,181
10,1,6,0.0023096,0.20746,182
10,1,6,0.0023269,0.17108,183
10,1,6,0.0023261,0.19486,184
10,1,6,0.0023021,0.20396,185
10,1,6,0.0022388,0.21835,186
10,1,6,0.0021649,0.22993,187
10,1,6,0.0020662,0.25886,188
10,1,6,0.0019011,0.26339,189
10,1,6,0.0016645,0.27929,190
10,1,6,0.0014094,0.29563,191
10,1,6,0.0013189,0.28743,192
10,1,6,0.0012893,0.26513,193
10,1,6,0.0013075,0.24866,194
10,1,6,0.0013006,0.23593,195
10,1,6,0.0012616,0.21817,196
10,1,6,0.0011828,0.18478,197
10,1,6,0.001051,0.13118,198
10,1,6,0.00080961,0.10908,199
10,1,6,0.0004094,0.10155,200
11,1,6,0.004398,0.64525,201
11,1,6,0.0045237,0.45414,202
11,1,6,0.0046251,0.61086,203
11,1,6,0.0046792,0.67695,204
11,1,6,0.0046531,0.79635,205
11,1,6,0.0045452,0.72745,206
11,1,6,0.0043333,0.73898,207
11,1,6,0.0039858,0.68003,208
11,1,6,0.0035326,0.56667,209
11,1,6,0.0030571,0.51552,210
11,1,6,0.0027323,0.60167,211
11,1,6,0.0027477,0.77264,212
11,1,6,0.0027182,0.91678,213
11,1,6,0.002628,1.0342,214
11,1,6,0.0024251,1.0072,215
11,1,6,0.0021276,0.95693,216
11,1,6,0.0017704,0.90644,217
11,1,6,0.0015549,0.80534,218
11,1,6,0.0012114,0.71047,219
11,1,6,0.00062294,0.62092,220
12,1,6,0.010599,0.73016,221
12,1,6,0.010906,0.5391,222
12,1,6,0.011075,0.45586,223
12,1,6,0.011113,0.48337,224
12,1,6,0.010864,0.54003,225
12,1,6,0.010423,0.64951,226
12,1,6,0.009814,0.70813,227
12,1,6,0.0092619,0.72301,228
12,1,6,0.0087434,0.79625,229
12,1,6,0.0080958,0.81375,230
12,1,6,0.0082776,0.79226,231
12,1,6,0.008298,0.72781,232
12,1,6,0.0081812,0.70062,233
12,1,6,0.0078545,0.71995,234
12,1,6,0.0072372,0.70079,235
12,1,6,0.0064443,0.64865,236
12,1,6,0.0055651,0.57201,237
12,1,6,0.0046698,0.50587,238
12,1,6,0.0034361,0.47817,239
12,1,6,0.0016362,0.44341,240
13,1,6,0.0011243,0.27674,241
13,1,6,0.0011413,0.20636,242
13,1,6,0.0011223,0.2221,243
13,1,6,0.0010552,0.27515,244
13,1,6,0.001029,0.26796,245
13,1,6,0.0010064,0.31764,246
13,1,6,0.00098821,0.28634,247
13,1,6,0.00096065,0.28211,248
13,1,6,0.00092459,0.24498,249
13,1,6,0.00088008,0.25515,250
13,1,6,0.0008325,0.25687,251
13,1,6,0.00079736,0.30071,252
13,1,6,0.00076482,0.33475,253
13,1,6,0.0007285,0.36087,254
13,1,6,0.00067953,0.37821,255
13,1,6,0.00061703,0.36384,256
13,1,6,0.00053827,0.32302,257
13,1,6,0.00043729,0.25936,258
13,1,6,0.00034386,0.18387,259
13,1,6,0.00020321,0.16829,260
14,1,6,0.00099364,0.17613,261
14,1,6,0.0010067,0.12876,262
14,1,6,0.0010119,0.09074,263
14,1,6,0.001005,0.099,264
14,1,6,0.00098177,0.12698,265
14,1,6,0.00093993,0.13866,266
14,1,6,0.00087505,0.17254,267
14,1,6,0.00082271,0.19362,268
14,1,6,0.00076741,0.19081,269
14,1,6,0.00070249,0.17743,270
14,1,6,0.00063651,0.18877,271
14,1,6,0.00058183,0.21977,272
14,1,6,0.00056968,0.24086,273
14,1,6,0.00054584,0.23684,274
14,1,6,0.00052669,0.21629,275
14,1,6,0.00050396,0.18437,276
14,1,6,0.00046382,0.1543,277
14,1,6,0.00042968,0.13415,278
14,1,6,0.00035107,0.11454,279
14,1,6,0.00020688,0.097593,280
15,1,6,0.002286,0.26709,281
15,1,6,0.0023253,0.20905,282
15,1,6,0.0023432,0.20628,283
15,1,6,0.0023454,0.24203,284
15,1,6,0.0023277,0.24924,285
15,1,6,0.0022834,0.28231,286
15,1,6,0.0021984,0.28357,287
15,1,6,0.0020508,0.27728,288
15,1,6,0.0018396,0.32959,289
15,1,6,0.0016272,0.35031,290
15,1,6,0.0015536,0.35754,291
15,1,6,0.0014665,0.35542,292
15,1,6,0.001399,0.34353,293
15,1,6,0.001363,0.32339,294
15,1,6,0.0013786,0.3052,295
15,1,6,0.0013577,0.28035,296
15,1,6,0.0012911,0.23314,297
15,1,6,0.0011444,0.18232,298
15,1,6,0.00086935,0.15381,299
15,1,6,0.00043346,0.14946,300
16,1,6,0.0016117,0.23286,301
16,1,6,0.001642,0.18154,302
16,1,6,0.0016606,0.16187,303
16,1,6,0.0016672,0.15973,304
16,1,6,0.0016556,0.20291,305
16,1,6,0.0016141,0.22289,306
16,1,6,0.0015326,0.21165,307
16,1,6,0.0013973,0.23969,308
16,1,6,0.0012068,0.32026,309
16,1,6,0.00099562,0.316,310
16,1,6,0.00085833,0.27035,311
16,1,6,0.00083947,0.2709,312
16,1,6,0.00088316,0.29382,313
16,1,6,0.00092188,0.31611,314
16,1,6,0.00093791,0.32822,315
16,1,6,0.00092205,0.31039,316
16,1,6,0.00087127,0.27859,317
16,1,6,0.00077563,0.21986,318
16,1,6,0.00060054,0.15365,319
16,1,6,0.00031336,0.11161,320
17,1,6,0.0032564,0.30554,321
17,1,6,0.003334,0.26837,322
17,1,6,0.0034098,0.21361,323
17,1,6,0.0034846,0.15046,324
17,1,6,0.0035526,0.18064,325
17,1,6,0.0036027,0.19034,326
17,1,6,0.0036306,0.23432,327
17,1,6,0.0036429,0.27694,328
17,1,6,0.0036386,0.30273,329
17,1,6,0.0036165,0.32831,330
17,1,6,0.0035828,0.3255,331
17,1,6,0.0035197,0.30535,332
17,1,6,0.0034137,0.28591,333
17,1,6,0.0032465,0.29029,334
17,1,6,0.0029936,0.27487,335
17,1,6,0.0026825,0.24053,336
17,1,6,0.0023145,0.20297,337
17,1,6,0.001843,0.1697,338
17,1,6,0.0012526,0.14243,339
17,1,6,0.00053133,0.12471,340
18,1,6,0.011528,0.75915,341
18,1,6,0.01181,0.56638,342
18,1,6,0.011934,0.60581,343
18,1,6,0.011909,0.66841,344
18,1,6,0.011633,0.67901,345
18,1,6,0.011168,0.68509,346
18,1,6,0.010579,0.74167,347
18,1,6,0.010055,0.79325,348
18,1,6,0.0093139,0.82538,349
18,1,6,0.0084039,0.86579,350
18,1,6,0.0078714,0.88448,351
18,1,6,0.0077793,0.90142,352
18,1,6,0.0076118,0.88589,353
18,1,6,0.0073311,0.84454,354
18,1,6,0.0069864,0.85789,355
18,1,6,0.0066231,0.84187,356
18,1,6,0.006024,0.74082,357
18,1,6,0.0050403,0.57733,358
18,1,6,0.0036017,0.38226,359
18,1,6,0.0016359,0.35762,360
19,1,6,0.013339,0.86298,361
19,1,6,0.01365,0.74725,362
19,1,6,0.01383,0.70469,363
19,1,6,0.013927,0.66353,364
19,1,6,0.013883,0.64842,365
19,1,6,0.013608,0.74977,366
19,1,6,0.013021,0.70045,367
19,1,6,0.01209,0.78376,368
19,1,6,0.010846,0.8296,369
19,1,6,0.0095616,0.84467,370
19,1,6,0.0090177,0.84877,371
19,1,6,0.0086676,0.78962,372
19,1,6,0.0086651,0.70857,373
19,1,6,0.0085715,0.67595,374
19,1,6,0.0082775,0.64013,375
19,1,6,0.0078139,0.58952,376
19,1,6,0.007122,0.50247,377
19,1,6,0.0060432,0.40638,378
19,1,6,0.0044975,0.41404,379
19,1,6,0.0021948,0.40361,380
20,1,6,0.001822,0.15818,381
20,1,6,0.0018568,0.11742,382
20,1,6,0.0018872,0.091388,383
20,1,6,0.0019127,0.085445,384
20,1,6,0.0019315,0.10643,385
20,1,6,0.0019429,0.11706,386
20,1,6,0.0019447,0.15438,387
20,1,6,0.0019358,0.18712,388
20,1,6,0.0019152,0.19072,389
20,1,6,0.0018831,0.2248,390
20,1,6,0.0018422,0.23167,391
20,1,6,0.0017902,0.21535,392
20,1,6,0.0017222,0.20073,393
20,1,6,0.0016331,0.18399,394
20,1,6,0.0015169,0.17035,395
20,1,6,0.0013724,0.15535,396
20,1,6,0.0011914,0.14294,397
20,1,6,0.00095764,0.12201,398
20,1,6,0.00066741,0.10823,399
20,1,6,0.00030084,0.097231,400
21,1,6,0.0013941,0.17323,401
21,1,6,0.0014138,0.13327,402
21,1,6,0.0014245,0.11954,403
21,1,6,0.0014228,0.11483,404
21,1,6,0.0014039,0.13107,405
21,1,6,0.0013811,0.14379,406
21,1,6,0.0013518,0.15573,407
21,1,6,0.0013074,0.16281,408
21,1,6,0.0012472,0.1694,409
21,1,6,0.0011726,0.18137,410
21,1,6,0.0011304,0.20138,411
21,1,6,0.0011,0.22313,412
21,1,6,0.001063,0.23366,413
21,1,6,0.0010132,0.23603,414
21,1,6,0.00094594,0.23433,415
21,1,6,0.00086052,0.22322,416
21,1,6,0.00075273,0.19204,417
21,1,6,0.00061176,0.14795,418
21,1,6,0.00042918,0.099639,419
21,1,6,0.00021944,0.091448,420
22,1,6,0.0099242,0.95531,421
22,1,6,0.010171,0.73972,422
22,1,6,0.010263,0.54606,423
22,1,6,0.010194,0.47608,424
22,1,6,0.0098316,0.60602,425
22,1,6,0.0093972,0.70902,426
22,1,6,0.0090818,0.64614,427
22,1,6,0.008863,0.68136,428
22,1,6,0.0086566,0.56646,429
22,1,6,0.0082312,0.66537,430
22,1,6,0.0075434,0.7139,431
22,1,6,0.0070914,0.81651,432
22,1,6,0.0068098,0.98598,433
22,1,6,0.0062871,1.0541,434
22,1,6,0.0055446,1.0227,435
22,1,6,0.004819,0.90005,436
22,1,6,0.0042881,0.76327,437
22,1,6,0.0035873,0.67116,438
22,1,6,0.0026023,0.62187,439
22,1,6,0.0011992,0.56833,440
23,1,6,0.0018139,0.22015,441
23,1,6,0.0018481,0.15852,442
23,1,6,0.0018747,0.10923,443
23,1,6,0.0018944,0.12317,444
23,1,6,0.0019064,0.12675,445
23,1,6,0.001908,0.1232,446
23,1,6,0.0018963,0.15206,447
23,1,6,0.0018685,0.17845,448
23,1,6,0.0018222,0.16842,449
23,1,6,0.0017532,0.1663,450
23,1,6,0.0016657,0.17073,451
23,1,6,0.001577,0.19185,452
23,1,6,0.0015231,0.20637,453
23,1,6,0.0014531,0.20989,454
23,1,6,0.0013579,0.2008,455
23,1,6,0.0012365,0.17707,456
23,1,6,0.0010836,0.14578,457
23,1,6,0.00089284,0.11859,458
23,1,6,0.00064082,0.095172,459
23,1,6,0.00029951,0.089353,460
24,1,6,0.0017802,0.19274,461
24,1,6,0.0018093,0.14515,462
24,1,6,0.0018304,0.10316,463
24,1,6,0.0018418,0.099385,464
24,1,6,0.0018448,0.11286,465
24,1,6,0.0018438,0.13311,466
24,1,6,0.0018411,0.16095,467
24,1,6,0.0018292,0.18871,468
24,1,6,0.001809,0.2071,469
24,1,6,0.001783,0.20729,470
24,1,6,0.0017575,0.21059,471
24,1,6,0.0017162,0.21179,472
24,1,6,0.0016553,0.20173,473
24,1,6,0.0015705,0.19093,474
24,1,6,0.0014532,0.18798,475
24,1,6,0.001307,0.16789,476
24,1,6,0.001129,0.13471,477
24,1,6,0.00090316,0.10494,478
24,1,6,0.00061967,0.075793,479
24,1,6,0.00027257,0.07458,480
25,1,6,0.0010877,0.20795,481
25,1,6,0.0011011,0.1451,482
25,1,6,0.0011078,0.11415,483
25,1,6,0.0011037,0.14621,484
25,1,6,0.0010868,0.1483,485
25,1,6,0.0010581,0.15119,486
25,1,6,0.0010114,0.18273,487
25,1,6,0.00095107,0.20803,488
25,1,6,0.00087742,0.2117,489
25,1,6,0.00085295,0.21423,490
25,1,6,0.00082141,0.20227,491
25,1,6,0.00078254,0.20528,492
25,1,6,0.00073763,0.21845,493
25,1,6,0.00073433,0.21763,494
25,1,6,0.00071353,0.20086,495
25,1,6,0.0006728,0.17702,496
25,1,6,0.00061032,0.1565,497
25,1,6,0.00051682,0.12014,498
25,1,6,0.00038167,0.11042,499
25,1,6,0.00020595,0.10474,500
26,1,6,0.0025915,0.4097,501
26,1,6,0.0026458,0.27368,502
26,1,6,0.00267,0.2945,503
26,1,6,0.0026716,0.32856,504
26,1,6,0.00264,0.32563,505
26,1,6,0.0025515,0.32203,506
26,1,6,0.0023869,0.30978,507
26,1,6,0.0021446,0.30834,508
26,1,6,0.0019441,0.33258,509
26,1,6,0.0017348,0.32872,510
26,1,6,0.0015119,0.3586,511
26,1,6,0.0014068,0.36953,512
26,1,6,0.0014203,0.36424,513
26,1,6,0.0014286,0.35459,514
26,1,6,0.0014055,0.33272,515
26,1,6,0.0013751,0.29824,516
26,1,6,0.0012997,0.26251,517
26,1,6,0.0011719,0.20428,518
26,1,6,0.00092084,0.14478,519
26,1,6,0.00047734,0.14268,520
27,1,6,0.0029615,0.29695,521
27,1,6,0.0030227,0.26227,522
27,1,6,0.0030774,0.23923,523
27,1,6,0.0031266,0.23208,524
27,1,6,0.003158,0.24625,525
27,1,6,0.0031719,0.26182,526
27,1,6,0.0031732,0.28749,527
27,1,6,0.0031596,0.29246,528
27,1,6,0.0031307,0.31976,529
27,1,6,0.0030773,0.39358,530
27,1,6,0.0029965,0.4329,531
27,1,6,0.0028865,0.42269,532
27,1,6,0.0027382,0.37201,533
27,1,6,0.0025497,0.31487,534
27,1,6,0.0023302,0.30404,535
27,1,6,0.0021243,0.3063,536
27,1,6,0.0018577,0.277,537
27,1,6,0.0014962,0.22661,538
27,1,6,0.0010268,0.1837,539
27,1,6,0.00044699,0.15828,540
28,1,6,0.00059639,0.10116,541
28,1,6,0.00060445,0.072408,542
28,1,6,0.00060751,0.052719,543
28,1,6,0.00060304,0.070129,544
28,1,6,0.00058989,0.087219,545
28,1,6,0.00056793,0.092049,546
28,1,6,0.000537,0.085362,547
28,1,6,0.00049481,0.079468,548
28,1,6,0.00045688,0.087848,549
28,1,6,0.0004177,0.091482,550
28,1,6,0.00040447,0.091576,551
28,1,6,0.00039317,0.10981,552
28,1,6,0.00038868,0.12765,553
28,1,6,0.00038044,0.1345,554
28,1,6,0.00036307,0.13004,555
28,1,6,0.00034749,0.12213,556
28,1,6,0.00031836,0.11637,557
28,1,6,0.00027235,0.10511,558
28,1,6,0.00020616,0.091152,559
28,1,6,0.00011354,0.079539,560
29,1,6,0.0033049,0.25063,561
29,1,6,0.0033705,0.20275,562
29,1,6,0.003429,0.18214,563
29,1,6,0.0034866,0.16611,564
29,1,6,0.0035324,0.16045,565
29,1,6,0.0035557,0.16589,566
29,1,6,0.0035531,0.17032,567
29,1,6,0.003522,0.17527,568
29,1,6,0.0034498,0.19124,569
29,1,6,0.0033138,0.19465,570
29,1,6,0.0031336,0.18486,571
29,1,6,0.0029205,0.1888,572
29,1,6,0.0027484,0.19003,573
29,1,6,0.0025694,0.18586,574
29,1,6,0.0023562,0.17018,575
29,1,6,0.0022098,0.15785,576
29,1,6,0.0019848,0.144,577
29,1,6,0.0016469,0.12772,578
29,1,6,0.0011708,0.1197,579
29,1,6,0.00053041,0.1257,580
30,1,6,0.0015546,0.24633,581
30,1,6,0.0015789,0.16527,582
30,1,6,0.0015912,0.14643,583
30,1,6,0.0015893,0.15709,584
30,1,6,0.0015593,0.21665,585
30,1,6,0.0015337,0.25416,586
30,1,6,0.0014811,0.25576,587
30,1,6,0.0013933,0.22766,588
30,1,6,0.0012597,0.25075,589
30,1,6,0.0010875,0.26284,590
30,1,6,0.00094609,0.27969,591
30,1,6,0.00091421,0.3131,592
30,1,6,0.00093471,0.33247,593
30,1,6,0.00094347,0.32494,594
30,1,6,0.00093785,0.30425,595
30,1,6,0.00091256,0.27781,596
30,1,6,0.00085738,0.22304,597
30,1,6,0.00075384,0.16513,598
30,1,6,0.00057605,0.16193,599
30,1,6,0.00029439,0.15487,600
31,1,6,0.0013745,0.22348,601
31,1,6,0.0013958,0.16541,602
31,1,6,0.0014081,0.11622,603
31,1,6,0.0014061,0.15167,604
31,1,6,0.0013833,0.14591,605
31,1,6,0.0013303,0.18356,606
31,1,6,0.001247,0.21335,607
31,1,6,0.0011193,0.23989,608
31,1,6,0.00092346,0.25767,609
31,1,6,0.00068354,0.30057,610
31,1,6,0.00063792,0.29981,611
31,1,6,0.00058396,0.27467,612
31,1,6,0.00062174,0.23694,613
31,1,6,0.00064896,0.2041,614
31,1,6,0.00064982,0.17757,615
31,1,6,0.00062378,0.15944,616
31,1,6,0.00057654,0.1312,617
31,1,6,0.00049678,0.11574,618
31,1,6,0.00037678,0.1083,619
31,1,6,0.00020392,0.10421,620
32,1,6,0.0021635,0.18459,621
32,1,6,0.0022074,0.13668,622
32,1,6,0.0022483,0.13712,623
32,1,6,0.002286,0.1079,624
32,1,6,0.0023149,0.15077,625
32,1,6,0.0023333,0.16761,626
32,1,6,0.0023421,0.17901,627
32,1,6,0.0023404,0.18244,628
32,1,6,0.002326,0.20148,629
32,1,6,0.0022961,0.20028,630
32,1,6,0.0022491,0.20748,631
32,1,6,0.002181,0.2145,632
32,1,6,0.0020998,0.21291,633
32,1,6,0.0020043,0.20413,634
32,1,6,0.001866,0.18336,635
32,1,6,0.0016863,0.16029,636
32,1,6,0.0014604,0.13312,637
32,1,6,0.0011673,0.10345,638
32,1,6,0.00079745,0.10185,639
32,1,6,0.00034428,0.104,640
33,1,6,0.0024788,0.55702,641
33,1,6,0.002509,0.5446,642
33,1,6,0.0024613,0.60732,643
33,1,6,0.0024162,0.63821,644
33,1,6,0.0022249,0.57702,645
33,1,6,0.0019325,0.54282,646
33,1,6,0.001589,0.51269,647
33,1,6,0.0014112,0.54338,648
33,1,6,0.0011404,0.55499,649
33,1,6,0.00088824,0.53087,650
33,1,6,0.00083831,0.62617,651
33,1,6,0.00089699,0.69114,652
33,1,6,0.0010071,0.65507,653
33,1,6,0.0010687,0.67288,654
33,1,6,0.0011138,0.64161,655
33,1,6,0.0011212,0.64788,656
33,1,6,0.001077,0.62231,657
33,1,6,0.00097252,0.5341,658
33,1,6,0.00076211,0.43551,659
33,1,6,0.00043549,0.36536,660
34,1,6,0.00071854,0.13008,661
34,1,6,0.00072946,0.094604,662
34,1,6,0.00073343,0.061369,663
34,1,6,0.00072754,0.055626,664
34,1,6,0.0007098,0.083045,665
34,1,6,0.00067927,0.10616,666
34,1,6,0.00063345,0.10495,667
34,1,6,0.00057126,0.10212,668
34,1,6,0.00049825,0.099014,669
34,1,6,0.00045374,0.096034,670
34,1,6,0.00045509,0.11187,671
34,1,6,0.00045108,0.126,672
34,1,6,0.00043981,0.13001,673
34,1,6,0.00042098,0.12849,674
34,1,6,0.00039324,0.12231,675
34,1,6,0.00035798,0.10747,676
34,1,6,0.00032057,0.085898,677
34,1,6,0.00029422,0.05958,678
34,1,6,0.00023709,0.044996,679
34,1,6,0.00013493,0.046349,680
35,1,6,0.0010545,0.1596,681
35,1,6,0.001068,0.11271,682
35,1,6,0.0010812,0.080067,683
35,1,6,0.0010933,0.074581,684
35,1,6,0.0011032,0.095423,685
35,1,6,0.0011093,0.10739,686
35,1,6,0.0011106,0.11387,687
35,1,6,0.0011056,0.12553,688
35,1,6,0.0010931,0.12666,689
35,1,6,0.0010724,0.12231,690
35,1,6,0.0010433,0.1372,691
35,1,6,0.0010054,0.14825,692
35,1,6,0.00095666,0.14937,693
35,1,6,0.00089598,0.1551,694
35,1,6,0.00082097,0.15271,695
35,1,6,0.00073285,0.13756,696
35,1,6,0.00062856,0.1096,697
35,1,6,0.00050156,0.07509,698
35,1,6,0.00034599,0.071428,699
35,1,6,0.0001559,0.073921,700
36,1,6,0.00038899,0.077818,701
36,1,6,0.00039422,0.050163,702
36,1,6,0.00039687,0.036971,703
36,1,6,0.00039538,0.036421,704
36,1,6,0.00038874,0.058747,705
36,1,6,0.00037672,0.049039,706
36,1,6,0.00035916,0.052242,707
36,1,6,0.00034076,0.061335,708
36,1,6,0.0003203,0.066086,709
36,1,6,0.00029694,0.067305,710
36,1,6,0.00027488,0.066934,711
36,1,6,0.00026636,0.066917,712
36,1,6,0.00025686,0.066282,713
36,1,6,0.00024809,0.063651,714
36,1,6,0.0002325,0.06226,715
36,1,6,0.00020988,0.062121,716
36,1,6,0.00018024,0.061291,717
36,1,6,0.00014304,0.060796,718
36,1,6,0.0000988,0.063713,719
36,1,6,0.0000575,0.063808,720
37,1,6,0.0038392,0.30202,721
37,1,6,0.0039381,0.22209,722
37,1,6,0.0040052,0.23031,723
37,1,6,0.0040499,0.27941,724
37,1,6,0.0040606,0.28532,725
37,1,6,0.0040277,0.27724,726
37,1,6,0.0039465,0.29281,727
37,1,6,0.0038001,0.31307,728
37,1,6,0.003578,0.31496,729
37,1,6,0.0032582,0.35339,730
37,1,6,0.0029129,0.34096,731
37,1,6,0.0027477,0.30103,732
37,1,6,0.0027141,0.28217,733
37,1,6,0.0026527,0.26687,734
37,1,6,0.0025364,0.25516,735
37,1,6,0.0023559,0.23062,736
37,1,6,0.0020928,0.2025,737
37,1,6,0.0017235,0.17169,738
37,1,6,0.0012644,0.14906,739
37,1,6,0.00058693,0.13587,740
38,1,6,0.00079106,0.17362,741
38,1,6,0.00080227,0.12088,742
38,1,6,0.00080843,0.083435,743
38,1,6,0.00081536,0.086604,744
38,1,6,0.00081787,0.12137,745
38,1,6,0.00081447,0.14628,746
38,1,6,0.00080417,0.15185,747
38,1,6,0.00078652,0.15562,748
38,1,6,0.00076201,0.14986,749
38,1,6,0.00073105,0.16102,750
38,1,6,0.00069544,0.18652,751
38,1,6,0.00065427,0.19943,752
38,1,6,0.00060631,0.1986,753
38,1,6,0.00055288,0.2131,754
38,1,6,0.00051273,0.21085,755
38,1,6,0.00051177,0.19205,756
38,1,6,0.00047465,0.1596,757
38,1,6,0.00040191,0.11915,758
38,1,6,0.0002906,0.099588,759
38,1,6,0.00016367,0.088859,760
39,1,6,0.00090817,0.16229,761
39,1,6,0.00092056,0.12111,762
39,1,6,0.00092535,0.078864,763
39,1,6,0.00091903,0.09116,764
39,1,6,0.0008993,0.10315,765
39,1,6,0.00086557,0.10745,766
39,1,6,0.00084423,0.10539,767
39,1,6,0.00082486,0.12226,768
39,1,6,0.00079891,0.13275,769
39,1,6,0.0007659,0.14094,770
39,1,6,0.00074763,0.14438,771
39,1,6,0.00074073,0.14363,772
39,1,6,0.00072462,0.15571,773
39,1,6,0.00069894,0.16438,774
39,1,6,0.00065863,0.16186,775
39,1,6,0.00060161,0.14965,776
39,1,6,0.00052617,0.12866,777
39,1,6,0.00042615,0.10909,778
39,1,6,0.0003058,0.096993,779
39,1,6,0.00016025,0.090666,780
40,1,6,0.0014984,0.17678,781
40,1,6,0.0015211,0.13846,782
40,1,6,0.0015383,0.10849,783
40,1,6,0.0015527,0.11993,784
40,1,6,0.001563,0.12924,785
40,1,6,0.0015657,0.13126,786
40,1,6,0.0015587,0.13905,787
40,1,6,0.0015407,0.14894,788
40,1,6,0.001513,0.16282,789
40,1,6,0.0014738,0.16735,790
40,1,6,0.0014321,0.17096,791
40,1,6,0.0014066,0.18423,792
40,1,6,0.0013753,0.19863,793
40,1,6,0.0013309,0.2047,794
40,1,6,0.0012658,0.2093,795
40,1,6,0.0011745,0.20753,796
40,1,6,0.0010428,0.1835,797
40,1,6,0.00085607,0.14663,798
40,1,6,0.0006022,0.1247,799
40,1,6,0.00027063,0.090724,800
41,1,6,0.023805,0.63688,801
41,1,6,0.024242,0.53439,802
41,1,6,0.024571,0.48619,803
41,1,6,0.024721,0.48966,804
41,1,6,0.024637,0.54123,805
41,1,6,0.024369,0.50404,806
41,1,6,0.023863,0.56068,807
41,1,6,0.023041,0.60492,808
41,1,6,0.021589,0.64119,809
41,1,6,0.019222,0.67443,810
41,1,6,0.017867,0.61073,811
41,1,6,0.017299,0.57815,812
41,1,6,0.016693,0.5138,813
41,1,6,0.01616,0.41579,814
41,1,6,0.015424,0.36889,815
41,1,6,0.014473,0.38939,816
41,1,6,0.013328,0.41894,817
41,1,6,0.01175,0.42996,818
41,1,6,0.0094398,0.42421,819
41,1,6,0.0049848,0.41053,820
42,1,6,0.01982,0.82109,821
42,1,6,0.020236,0.61922,822
42,1,6,0.020723,0.58793,823
42,1,6,0.021246,0.6039,824
42,1,6,0.021687,0.59303,825
42,1,6,0.021952,0.64281,826
42,1,6,0.021871,0.78229,827
42,1,6,0.021308,0.8349,828
42,1,6,0.020261,0.78052,829
42,1,6,0.018611,0.72883,830
42,1,6,0.016893,0.73907,831
42,1,6,0.015512,0.68878,832
42,1,6,0.015132,0.6031,833
42,1,6,0.014566,0.638,834
42,1,6,0.013448,0.68413,835
42,1,6,0.012142,0.68337,836
