"idsite","idearthquake","idbuilding","sdr","pfa","idresponse"
115,1,5,0.00049055,0.061257,13226
115,1,5,0.00050519,0.067465,13227
115,1,5,0.00050883,0.070013,13228
115,1,5,0.00050643,0.06899,13229
115,1,5,0.00049982,0.058755,13230
115,1,5,0.00049112,0.055179,13231
115,1,5,0.00049024,0.046156,13232
115,1,5,0.00048659,0.045842,13233
115,1,5,0.00048004,0.052575,13234
115,1,5,0.00048302,0.058785,13235
115,1,5,0.0004948,0.060426,13236
115,1,5,0.00051365,0.06023,13237
115,1,5,0.0005149,0.061662,13238
115,1,5,0.00050103,0.052424,13239
115,1,5,0.00051828,0.03198,13240
115,1,5,0.00053169,0.02979,13241
115,1,5,0.00049897,0.044149,13242
115,1,5,0.00042374,0.066675,13243
115,1,5,0.00029821,0.083343,13244
116,1,5,0.00023185,0.022792,13245
116,1,5,0.00023863,0.02256,13246
116,1,5,0.00022899,0.028976,13247
116,1,5,0.00021835,0.033303,13248
116,1,5,0.00020604,0.033707,13249
116,1,5,0.000208,0.031183,13250
116,1,5,0.00023067,0.028789,13251
116,1,5,0.00024446,0.029928,13252
116,1,5,0.00023953,0.02646,13253
116,1,5,0.00021815,0.028976,13254
116,1,5,0.00020418,0.028575,13255
116,1,5,0.00022177,0.027497,13256
116,1,5,0.00026494,0.024587,13257
116,1,5,0.00029476,0.02062,13258
116,1,5,0.00031144,0.016554,13259
116,1,5,0.00032125,0.019712,13260
116,1,5,0.00031218,0.023063,13261
116,1,5,0.0002839,0.025501,13262
116,1,5,0.00023272,0.034842,13263
116,1,5,0.00018917,0.042504,13264
117,1,5,0.00021013,0.024779,13265
117,1,5,0.00023684,0.025695,13266
117,1,5,0.00023379,0.025403,13267
117,1,5,0.0002255,0.025933,13268
117,1,5,0.00020973,0.027405,13269
117,1,5,0.00020737,0.024302,13270
117,1,5,0.00022374,0.024455,13271
117,1,5,0.00023304,0.028685,13272
117,1,5,0.00023469,0.026136,13273
117,1,5,0.00022772,0.024383,13274
117,1,5,0.00021669,0.020509,13275
117,1,5,0.00021526,0.017929,13276
117,1,5,0.00023314,0.022024,13277
117,1,5,0.0002419,0.022651,13278
117,1,5,0.00023568,0.021382,13279
117,1,5,0.00022928,0.020501,13280
117,1,5,0.00021964,0.019004,13281
117,1,5,0.00020085,0.015784,13282
117,1,5,0.00016885,0.021392,13283
117,1,5,0.0001512,0.02947,13284
118,1,5,0.00050915,0.049292,13285
118,1,5,0.0005442,0.045415,13286
118,1,5,0.00048908,0.054875,13287
118,1,5,0.00040615,0.066051,13288
118,1,5,0.00031877,0.079172,13289
118,1,5,0.00024938,0.078506,13290
118,1,5,0.00024617,0.064942,13291
118,1,5,0.00033297,0.055128,13292
118,1,5,0.00039758,0.050375,13293
118,1,5,0.00041952,0.052781,13294
118,1,5,0.00040252,0.060306,13295
118,1,5,0.00037675,0.0613,13296
118,1,5,0.0004784,0.056458,13297
118,1,5,0.00055037,0.054638,13298
118,1,5,0.00057946,0.051963,13299
118,1,5,0.00057929,0.041111,13300
118,1,5,0.00054884,0.033301,13301
118,1,5,0.00049379,0.047304,13302
118,1,5,0.00041552,0.063348,13303
118,1,5,0.00030473,0.084688,13304
119,1,5,0.0042749,0.3284,13305
119,1,5,0.005555,0.28232,13306
119,1,5,0.0054328,0.26564,13307
119,1,5,0.004945,0.27104,13308
119,1,5,0.0044546,0.28301,13309
119,1,5,0.0041275,0.22801,13310
119,1,5,0.0039719,0.24353,13311
119,1,5,0.0039524,0.26307,13312
119,1,5,0.0039283,0.2442,13313
119,1,5,0.0040655,0.22291,13314
119,1,5,0.0041236,0.28106,13315
119,1,5,0.004084,0.28832,13316
119,1,5,0.0043703,0.26701,13317
119,1,5,0.0044194,0.19838,13318
119,1,5,0.0041364,0.19301,13319
119,1,5,0.0037137,0.19833,13320
119,1,5,0.0034597,0.24777,13321
119,1,5,0.0030194,0.24931,13322
119,1,5,0.002514,0.26454,13323
119,1,5,0.0021327,0.3235,13324
120,1,5,0.00017771,0.026419,13325
120,1,5,0.00019338,0.024886,13326
120,1,5,0.00018506,0.026469,13327
120,1,5,0.00016914,0.030868,13328
120,1,5,0.00015608,0.029985,13329
120,1,5,0.00016091,0.026431,13330
120,1,5,0.00017288,0.024507,13331
120,1,5,0.00017242,0.023098,13332
120,1,5,0.0001608,0.024872,13333
120,1,5,0.00014845,0.024975,13334
120,1,5,0.00014952,0.024861,13335
120,1,5,0.00015619,0.024326,13336
120,1,5,0.00017082,0.022166,13337
120,1,5,0.00018015,0.021697,13338
120,1,5,0.00017788,0.018663,13339
120,1,5,0.00016142,0.023178,13340
120,1,5,0.00014097,0.022053,13341
120,1,5,0.00013794,0.016895,13342
120,1,5,0.00012689,0.019284,13343
120,1,5,0.00011205,0.031489,13344
121,1,5,0.00033665,0.050194,13345
121,1,5,0.00035229,0.059388,13346
121,1,5,0.00030213,0.062366,13347
121,1,5,0.00025894,0.057869,13348
121,1,5,0.00028936,0.04895,13349
121,1,5,0.00032755,0.042886,13350
121,1,5,0.0003223,0.052167,13351
121,1,5,0.00027852,0.063245,13352
121,1,5,0.00027996,0.075244,13353
121,1,5,0.00024684,0.073992,13354
121,1,5,0.00026861,0.062504,13355
121,1,5,0.00031656,0.053041,13356
121,1,5,0.00033599,0.051498,13357
121,1,5,0.00035527,0.05653,13358
121,1,5,0.00035929,0.062137,13359
121,1,5,0.00035343,0.052456,13360
121,1,5,0.00038409,0.035408,13361
121,1,5,0.00038693,0.034327,13362
121,1,5,0.00033353,0.060091,13363
121,1,5,0.00025803,0.08016,13364
122,1,5,0.00019303,0.020308,13365
122,1,5,0.00020451,0.021564,13366
122,1,5,0.00019386,0.022679,13367
122,1,5,0.00019176,0.022733,13368
122,1,5,0.00018896,0.019923,13369
122,1,5,0.00019483,0.019665,13370
122,1,5,0.00020272,0.020002,13371
122,1,5,0.00021461,0.019551,13372
122,1,5,0.00022358,0.022036,13373
122,1,5,0.00022054,0.022786,13374
122,1,5,0.00021057,0.023255,13375
122,1,5,0.00024733,0.020223,13376
122,1,5,0.00028035,0.018533,13377
122,1,5,0.00028887,0.018883,13378
122,1,5,0.00027438,0.017547,13379
122,1,5,0.00024731,0.019266,13380
122,1,5,0.00021617,0.019881,13381
122,1,5,0.00019928,0.018413,13382
122,1,5,0.00017921,0.021122,13383
122,1,5,0.00013592,0.027228,13384
123,1,5,0.00030248,0.043062,13385
123,1,5,0.00032867,0.049153,13386
123,1,5,0.00029381,0.050553,13387
123,1,5,0.00024275,0.051363,13388
123,1,5,0.00022295,0.051806,13389
123,1,5,0.0001929,0.048591,13390
123,1,5,0.00015637,0.042373,13391
123,1,5,0.00017941,0.040165,13392
123,1,5,0.00020077,0.04024,13393
123,1,5,0.00022076,0.040429,13394
123,1,5,0.00024358,0.04045,13395
123,1,5,0.00026575,0.03731,13396
123,1,5,0.00029987,0.02829,13397
123,1,5,0.00035971,0.024459,13398
123,1,5,0.00039403,0.023431,13399
123,1,5,0.00040626,0.019284,13400
123,1,5,0.00039078,0.027056,13401
123,1,5,0.00035474,0.034224,13402
123,1,5,0.00030027,0.044581,13403
123,1,5,0.00020953,0.061026,13404
124,1,5,0.00037867,0.050817,13405
124,1,5,0.00039558,0.050594,13406
124,1,5,0.00035797,0.058273,13407
124,1,5,0.00031654,0.05738,13408
124,1,5,0.00028401,0.04849,13409
124,1,5,0.00027579,0.044019,13410
124,1,5,0.00027977,0.042497,13411
124,1,5,0.00029129,0.050409,13412
124,1,5,0.0002763,0.048823,13413
124,1,5,0.00027806,0.040124,13414
124,1,5,0.00029219,0.045759,13415
124,1,5,0.00031174,0.041234,13416
124,1,5,0.00035112,0.040743,13417
124,1,5,0.00041154,0.04537,13418
124,1,5,0.00047793,0.042411,13419
124,1,5,0.00052115,0.030162,13420
124,1,5,0.00052505,0.027401,13421
124,1,5,0.00049105,0.043293,13422
124,1,5,0.00041406,0.061274,13423
124,1,5,0.00032871,0.07758,13424
125,1,5,0.00047712,0.10762,13425
125,1,5,0.00049984,0.095423,13426
125,1,5,0.00044251,0.093115,13427
125,1,5,0.00042954,0.092355,13428
125,1,5,0.00042477,0.084531,13429
125,1,5,0.00041468,0.098184,13430
125,1,5,0.00040093,0.096414,13431
125,1,5,0.00038703,0.075681,13432
125,1,5,0.00038242,0.085565,13433
125,1,5,0.00039069,0.088414,13434
125,1,5,0.00039547,0.095847,13435
125,1,5,0.00043848,0.10113,13436
125,1,5,0.00048558,0.087725,13437
125,1,5,0.00058358,0.070612,13438
125,1,5,0.00062453,0.084201,13439
125,1,5,0.00061082,0.077484,13440
125,1,5,0.00054175,0.066749,13441
125,1,5,0.0005354,0.066845,13442
125,1,5,0.00045632,0.077045,13443
125,1,5,0.00031618,0.093363,13444
126,1,5,0.00064489,0.04993,13445
126,1,5,0.00071271,0.060094,13446
126,1,5,0.00067369,0.073906,13447
126,1,5,0.00059766,0.087434,13448
126,1,5,0.00049764,0.091696,13449
126,1,5,0.00042687,0.084998,13450
126,1,5,0.00042329,0.079267,13451
126,1,5,0.00042381,0.076716,13452
126,1,5,0.00043241,0.078546,13453
126,1,5,0.00051357,0.075811,13454
126,1,5,0.00060572,0.068664,13455
126,1,5,0.00071906,0.060323,13456
126,1,5,0.00083023,0.051355,13457
126,1,5,0.00088182,0.052822,13458
126,1,5,0.00087335,0.046032,13459
126,1,5,0.00084457,0.050022,13460
126,1,5,0.00080204,0.05462,13461
126,1,5,0.00072914,0.060751,13462
126,1,5,0.00061204,0.082788,13463
126,1,5,0.00049313,0.10584,13464
127,1,5,0.00031211,0.064804,13465
127,1,5,0.00031734,0.064423,13466
127,1,5,0.00028887,0.056631,13467
127,1,5,0.00026672,0.058349,13468
127,1,5,0.00022459,0.059931,13469
127,1,5,0.00020982,0.052996,13470
127,1,5,0.00021664,0.051285,13471
127,1,5,0.00025413,0.053594,13472
127,1,5,0.00025501,0.053097,13473
127,1,5,0.00021169,0.061799,13474
127,1,5,0.00022963,0.058858,13475
127,1,5,0.00028546,0.051723,13476
127,1,5,0.00035738,0.049171,13477
127,1,5,0.00038944,0.042317,13478
127,1,5,0.00038084,0.043297,13479
127,1,5,0.00036889,0.043994,13480
127,1,5,0.00035914,0.053166,13481
127,1,5,0.00033409,0.04264,13482
127,1,5,0.00028459,0.048885,13483
127,1,5,0.00020987,0.066934,13484
128,1,5,0.00029514,0.042785,13485
128,1,5,0.00032632,0.046516,13486
128,1,5,0.00030254,0.0414,13487
128,1,5,0.00025835,0.042239,13488
128,1,5,0.00023807,0.043812,13489
128,1,5,0.00027698,0.044804,13490
128,1,5,0.00030231,0.040608,13491
128,1,5,0.00030911,0.0334,13492
128,1,5,0.0003194,0.028915,13493
128,1,5,0.00032553,0.036757,13494
128,1,5,0.0003115,0.043124,13495
128,1,5,0.0002776,0.050271,13496
128,1,5,0.00027804,0.047766,13497
128,1,5,0.00029202,0.049437,13498
128,1,5,0.00033684,0.049036,13499
128,1,5,0.00035873,0.036664,13500
128,1,5,0.00034879,0.022167,13501
128,1,5,0.00031156,0.031212,13502
128,1,5,0.00025149,0.043692,13503
128,1,5,0.0002033,0.054141,13504
129,1,5,0.00048829,0.046725,13505
129,1,5,0.00052982,0.055454,13506
129,1,5,0.00050683,0.07143,13507
129,1,5,0.00045315,0.078627,13508
129,1,5,0.00042219,0.081582,13509
129,1,5,0.00044172,0.07496,13510
129,1,5,0.00045785,0.061909,13511
129,1,5,0.00046844,0.049565,13512
129,1,5,0.00049321,0.044592,13513
129,1,5,0.00050424,0.05713,13514
129,1,5,0.0004973,0.068163,13515
129,1,5,0.00049515,0.072273,13516
129,1,5,0.00050017,0.072013,13517
129,1,5,0.0004876,0.064468,13518
129,1,5,0.00047508,0.051496,13519
129,1,5,0.00056239,0.034517,13520
129,1,5,0.00058823,0.027793,13521
129,1,5,0.00055185,0.051689,13522
129,1,5,0.00045351,0.078186,13523
129,1,5,0.00033892,0.096421,13524
130,1,5,0.0004368,0.03354,13525
130,1,5,0.00046633,0.041779,13526
130,1,5,0.00044711,0.047526,13527
130,1,5,0.00040381,0.049144,13528
130,1,5,0.00034059,0.050889,13529
130,1,5,0.000308,0.053688,13530
130,1,5,0.00030334,0.054123,13531
130,1,5,0.00032291,0.050929,13532
130,1,5,0.00036933,0.046145,13533
130,1,5,0.00040621,0.048783,13534
130,1,5,0.00043692,0.050793,13535
130,1,5,0.0004674,0.047822,13536
130,1,5,0.00053168,0.039077,13537
130,1,5,0.0005906,0.039471,13538
130,1,5,0.0006229,0.034641,13539
130,1,5,0.00063431,0.030636,13540
130,1,5,0.00061054,0.034319,13541
130,1,5,0.0005559,0.0469,13542
130,1,5,0.00047106,0.063291,13543
130,1,5,0.00034797,0.075819,13544
131,1,5,0.00042282,0.085464,13545
131,1,5,0.00044486,0.10363,13546
131,1,5,0.00041507,0.099291,13547
131,1,5,0.00037934,0.090572,13548
131,1,5,0.00035863,0.085953,13549
131,1,5,0.00036485,0.074629,13550
131,1,5,0.00044538,0.076422,13551
131,1,5,0.00049876,0.067923,13552
131,1,5,0.00052445,0.052337,13553
131,1,5,0.00051909,0.060556,13554
131,1,5,0.00047719,0.072858,13555
131,1,5,0.00040021,0.082976,13556
131,1,5,0.0003695,0.075352,13557
131,1,5,0.0004212,0.074992,13558
131,1,5,0.00044396,0.058951,13559
131,1,5,0.00045138,0.05374,13560
131,1,5,0.00042059,0.060524,13561
131,1,5,0.00039833,0.055632,13562
131,1,5,0.00036844,0.059535,13563
131,1,5,0.00026187,0.094541,13564
132,1,5,0.0016533,0.13583,13565
132,1,5,0.0019427,0.13187,13566
132,1,5,0.0020359,0.13103,13567
132,1,5,0.0021176,0.11693,13568
132,1,5,0.0021848,0.13028,13569
132,1,5,0.0022352,0.14044,13570
132,1,5,0.0022673,0.13113,13571
132,1,5,0.0023215,0.134,13572
132,1,5,0.0023671,0.13821,13573
132,1,5,0.0023887,0.12119,13574
132,1,5,0.0023944,0.13387,13575
132,1,5,0.0023853,0.14605,13576
132,1,5,0.0024186,0.15345,13577
132,1,5,0.0023728,0.13473,13578
132,1,5,0.0022527,0.11927,13579
132,1,5,0.0021049,0.11282,13580
132,1,5,0.0019247,0.10788,13581
132,1,5,0.0017308,0.11459,13582
132,1,5,0.0015146,0.15062,13583
132,1,5,0.0013246,0.17739,13584
133,1,5,0.00082236,0.12556,13585
133,1,5,0.00088167,0.11089,13586
133,1,5,0.00079421,0.11178,13587
133,1,5,0.00079713,0.11516,13588
133,1,5,0.00078199,0.10603,13589
133,1,5,0.00072831,0.10667,13590
133,1,5,0.00072546,0.10835,13591
133,1,5,0.000739,0.099491,13592
133,1,5,0.00080256,0.086885,13593
133,1,5,0.00090085,0.097116,13594
133,1,5,0.00096104,0.09955,13595
133,1,5,0.00097844,0.087832,13596
133,1,5,0.00098901,0.076805,13597
133,1,5,0.00093987,0.086083,13598
133,1,5,0.00094853,0.092802,13599
133,1,5,0.00094324,0.09751,13600
133,1,5,0.00093564,0.10859,13601
133,1,5,0.00087846,0.081739,13602
133,1,5,0.00077256,0.099647,13603
133,1,5,0.00060327,0.12813,13604
134,1,5,0.0005755,0.048646,13605
134,1,5,0.00065744,0.051635,13606
134,1,5,0.00065682,0.057262,13607
134,1,5,0.00064243,0.059948,13608
134,1,5,0.00063456,0.057182,13609
134,1,5,0.00061502,0.053445,13610
134,1,5,0.00058524,0.049732,13611
134,1,5,0.00054754,0.056712,13612
134,1,5,0.00059167,0.056966,13613
134,1,5,0.00060947,0.057674,13614
134,1,5,0.00061811,0.058432,13615
134,1,5,0.00065863,0.05342,13616
134,1,5,0.00070447,0.049961,13617
134,1,5,0.00073649,0.050072,13618
134,1,5,0.00072749,0.05122,13619
134,1,5,0.00071911,0.044549,13620
134,1,5,0.00069718,0.047541,13621
134,1,5,0.00064032,0.049667,13622
134,1,5,0.00055038,0.067974,13623
134,1,5,0.00043994,0.08153,13624
135,1,5,0.0021696,0.32429,13625
135,1,5,0.0020016,0.35936,13626
135,1,5,0.0017378,0.41926,13627
135,1,5,0.0016435,0.42731,13628
135,1,5,0.001772,0.3716,13629
135,1,5,0.0017961,0.33055,13630
135,1,5,0.0016818,0.31971,13631
135,1,5,0.0017013,0.28896,13632
135,1,5,0.0017225,0.30038,13633
135,1,5,0.0017422,0.32547,13634
135,1,5,0.001787,0.34308,13635
135,1,5,0.0018078,0.31522,13636
135,1,5,0.0019949,0.28414,13637
135,1,5,0.0023442,0.28415,13638
135,1,5,0.0024959,0.25816,13639
135,1,5,0.0034798,0.21789,13640
135,1,5,0.0044973,0.20687,13641
135,1,5,0.0038785,0.32667,13642
135,1,5,0.0022849,0.33776,13643
135,1,5,0.0014285,0.40825,13644
136,1,5,0.0022116,0.21724,13645
136,1,5,0.0023404,0.21138,13646
136,1,5,0.0023653,0.21274,13647
136,1,5,0.0023985,0.21708,13648
136,1,5,0.0024092,0.2149,13649
136,1,5,0.0023885,0.21653,13650
136,1,5,0.0023369,0.22018,13651
136,1,5,0.0022626,0.22532,13652
136,1,5,0.0021891,0.23331,13653
136,1,5,0.0021383,0.23309,13654
136,1,5,0.0021118,0.21958,13655
136,1,5,0.0022086,0.18762,13656
136,1,5,0.0026287,0.15453,13657
136,1,5,0.0028813,0.11262,13658
136,1,5,0.0030797,0.13653,13659
136,1,5,0.0031088,0.19003,13660
136,1,5,0.0029751,0.21974,13661
136,1,5,0.0025047,0.2274,13662
136,1,5,0.0020226,0.25851,13663
136,1,5,0.0015704,0.34764,13664
137,1,5,0.0010562,0.080599,13665
137,1,5,0.0011315,0.089484,13666
137,1,5,0.0010252,0.097577,13667
137,1,5,0.00086679,0.11149,13668
137,1,5,0.00078678,0.1292,13669
137,1,5,0.00075259,0.14268,13670
137,1,5,0.00069031,0.14555,13671
137,1,5,0.00070387,0.13819,13672
137,1,5,0.00072837,0.13082,13673
137,1,5,0.00090661,0.13273,13674
137,1,5,0.0011017,0.12383,13675
137,1,5,0.0012415,0.10822,13676
137,1,5,0.0013636,0.087261,13677
137,1,5,0.0013821,0.062979,13678
137,1,5,0.0014463,0.076259,13679
137,1,5,0.0014572,0.086084,13680
137,1,5,0.0013694,0.088976,13681
137,1,5,0.0012144,0.11444,13682
137,1,5,0.0010006,0.14259,13683
137,1,5,0.000739,0.16577,13684
138,1,5,0.0035394,0.4434,13685
138,1,5,0.004548,0.48933,13686
138,1,5,0.0043403,0.46201,13687
138,1,5,0.0043933,0.4226,13688
138,1,5,0.0039055,0.45175,13689
138,1,5,0.0035203,0.41443,13690
138,1,5,0.0032652,0.3698,13691
138,1,5,0.003115,0.34837,13692
138,1,5,0.0032236,0.30032,13693
138,1,5,0.0034017,0.28081,13694
138,1,5,0.0036618,0.37523,13695
138,1,5,0.0044604,0.31363,13696
138,1,5,0.0053123,0.28638,13697
138,1,5,0.0055621,0.26694,13698
138,1,5,0.006216,0.22775,13699
138,1,5,0.0071654,0.23917,13700
138,1,5,0.0069451,0.30531,13701
138,1,5,0.0050624,0.31971,13702
138,1,5,0.0026856,0.30988,13703
138,1,5,0.002051,0.33526,13704
139,1,5,0.0037986,0.2147,13705
139,1,5,0.0053202,0.18626,13706
139,1,5,0.0056312,0.20062,13707
139,1,5,0.0055985,0.19033,13708
139,1,5,0.0053731,0.21596,13709
139,1,5,0.0052274,0.22192,13710
139,1,5,0.005089,0.22852,13711
139,1,5,0.0050218,0.20757,13712
139,1,5,0.0049464,0.16151,13713
139,1,5,0.0047449,0.16411,13714
139,1,5,0.0050571,0.16396,13715
139,1,5,0.0050156,0.16778,13716
139,1,5,0.0047919,0.15375,13717
139,1,5,0.0044218,0.15549,13718
139,1,5,0.0038622,0.17047,13719
139,1,5,0.0034654,0.1845,13720
139,1,5,0.0030635,0.21714,13721
139,1,5,0.0027462,0.20775,13722
139,1,5,0.0024615,0.21732,13723
139,1,5,0.0021231,0.27134,13724
140,1,5,0.0052793,0.48698,13725
140,1,5,0.0073761,0.49943,13726
140,1,5,0.007039,0.33803,13727
140,1,5,0.0058956,0.37415,13728
140,1,5,0.0044261,0.45138,13729
140,1,5,0.0042263,0.46064,13730
140,1,5,0.0042605,0.26734,13731
140,1,5,0.0044537,0.46053,13732
140,1,5,0.0043009,0.31266,13733
140,1,5,0.0042578,0.29993,13734
140,1,5,0.0041769,0.33682,13735
140,1,5,0.0044071,0.31355,13736
140,1,5,0.004764,0.41452,13737
140,1,5,0.0049242,0.32653,13738
140,1,5,0.004543,0.33359,13739
140,1,5,0.0048287,0.31508,13740
140,1,5,0.0049798,0.27672,13741
140,1,5,0.0039555,0.32925,13742
140,1,5,0.0027763,0.29671,13743
140,1,5,0.0021897,0.32002,13744
141,1,5,0.003613,0.41894,13745
141,1,5,0.00445,0.38026,13746
141,1,5,0.0035327,0.44261,13747
141,1,5,0.0026658,0.32253,13748
141,1,5,0.0025865,0.31775,13749
141,1,5,0.002618,0.31588,13750
141,1,5,0.0026863,0.32433,13751
141,1,5,0.0029824,0.26801,13752
141,1,5,0.003104,0.28563,13753
141,1,5,0.0030729,0.32907,13754
141,1,5,0.0029984,0.34332,13755
141,1,5,0.0033789,0.32354,13756
141,1,5,0.0036547,0.32176,13757
141,1,5,0.0034279,0.33593,13758
141,1,5,0.0033304,0.35588,13759
141,1,5,0.0039566,0.3746,13760
141,1,5,0.0040164,0.28124,13761
141,1,5,0.0031453,0.29256,13762
141,1,5,0.0023638,0.28457,13763
141,1,5,0.0018771,0.37798,13764
142,1,5,0.00066129,0.072526,13765
142,1,5,0.0007741,0.082268,13766
142,1,5,0.00076128,0.083134,13767
142,1,5,0.00068792,0.10279,13768
142,1,5,0.00057531,0.11142,13769
142,1,5,0.00056438,0.11375,13770
142,1,5,0.0005333,0.10973,13771
142,1,5,0.00046602,0.095435,13772
142,1,5,0.00057848,0.082983,13773
142,1,5,0.00066212,0.084511,13774
142,1,5,0.000681,0.08938,13775
142,1,5,0.00065286,0.087214,13776
142,1,5,0.0006408,0.075473,13777
142,1,5,0.00062314,0.085273,13778
142,1,5,0.00066799,0.083261,13779
142,1,5,0.00074031,0.077213,13780
142,1,5,0.00077407,0.05963,13781
142,1,5,0.00075151,0.067375,13782
142,1,5,0.00064599,0.10705,13783
142,1,5,0.00045479,0.14367,13784
143,1,5,0.00083914,0.13108,13785
143,1,5,0.00096715,0.11949,13786
143,1,5,0.00097597,0.1252,13787
143,1,5,0.00088647,0.12006,13788
143,1,5,0.00093293,0.1396,13789
143,1,5,0.0010061,0.13019,13790
143,1,5,0.001047,0.10428,13791
143,1,5,0.0010591,0.12438,13792
143,1,5,0.0010494,0.12782,13793
143,1,5,0.0010488,0.12766,13794
143,1,5,0.0010379,0.12056,13795
143,1,5,0.0010515,0.095987,13796
143,1,5,0.0011114,0.11029,13797
143,1,5,0.0010464,0.11542,13798
143,1,5,0.0010592,0.13337,13799
143,1,5,0.0010685,0.13352,13800
143,1,5,0.0011267,0.10478,13801
143,1,5,0.0010814,0.096892,13802
143,1,5,0.00092686,0.13441,13803
143,1,5,0.00072756,0.16415,13804
144,1,5,0.0001735,0.027426,13805
144,1,5,0.00019533,0.028182,13806
144,1,5,0.0001824,0.031984,13807
144,1,5,0.00015631,0.037515,13808
144,1,5,0.00016214,0.036055,13809
144,1,5,0.00019924,0.027848,13810
144,1,5,0.00023239,0.026185,13811
144,1,5,0.00024372,0.023375,13812
144,1,5,0.0002294,0.030828,13813
144,1,5,0.00019757,0.036212,13814
144,1,5,0.00019489,0.034232,13815
144,1,5,0.0001976,0.028566,13816
144,1,5,0.00021033,0.024674,13817
144,1,5,0.00021568,0.027342,13818
144,1,5,0.00020859,0.028416,13819
144,1,5,0.00021596,0.026778,13820
144,1,5,0.00020773,0.025136,13821
144,1,5,0.00020635,0.019607,13822
144,1,5,0.00019328,0.028979,13823
144,1,5,0.00013072,0.045173,13824
145,1,5,0.00083668,0.074856,13825
145,1,5,0.00090386,0.082311,13826
145,1,5,0.0008326,0.073664,13827
145,1,5,0.00072476,0.074491,13828
145,1,5,0.00061159,0.077972,13829
145,1,5,0.00060255,0.085855,13830
145,1,5,0.00064386,0.086076,13831
145,1,5,0.00065548,0.079472,13832
145,1,5,0.00069439,0.073136,13833
145,1,5,0.0007109,0.077968,13834
145,1,5,0.00073012,0.077381,13835
145,1,5,0.00077904,0.069114,13836
145,1,5,0.00083265,0.061369,13837
145,1,5,0.00082383,0.056041,13838
145,1,5,0.00080369,0.053724,13839
145,1,5,0.00081597,0.059387,13840
145,1,5,0.00078675,0.052378,13841
145,1,5,0.00070808,0.060379,13842
145,1,5,0.00059295,0.077871,13843
145,1,5,0.00048071,0.093208,13844
146,1,5,0.00061047,0.04192,13845
146,1,5,0.00067635,0.055087,13846
146,1,5,0.00068358,0.064842,13847
146,1,5,0.00066998,0.070599,13848
146,1,5,0.00063014,0.072915,13849
146,1,5,0.00061672,0.075825,13850
146,1,5,0.00063247,0.074742,13851
146,1,5,0.00064213,0.082605,13852
146,1,5,0.0006452,0.082068,13853
146,1,5,0.00064236,0.075855,13854
146,1,5,0.00064532,0.066366,13855
146,1,5,0.0007091,0.054955,13856
146,1,5,0.00077496,0.04445,13857
146,1,5,0.00083405,0.036921,13858
146,1,5,0.00084924,0.038011,13859
146,1,5,0.00082478,0.047604,13860
146,1,5,0.00076037,0.049042,13861
146,1,5,0.00068535,0.060422,13862
146,1,5,0.00056817,0.07876,13863
146,1,5,0.00046327,0.092253,13864
147,1,5,0.00021188,0.02166,13865
147,1,5,0.00024463,0.028782,13866
147,1,5,0.00024916,0.03273,13867
147,1,5,0.00024837,0.031098,13868
147,1,5,0.00024379,0.031468,13869
147,1,5,0.00023531,0.028289,13870
147,1,5,0.00024557,0.028576,13871
147,1,5,0.00025634,0.024067,13872
147,1,5,0.0002689,0.023552,13873
147,1,5,0.00027583,0.026261,13874
147,1,5,0.00027896,0.028718,13875
147,1,5,0.00027835,0.031646,13876
147,1,5,0.00028668,0.030666,13877
147,1,5,0.00029165,0.025644,13878
147,1,5,0.00029128,0.024404,13879
147,1,5,0.00029027,0.020237,13880
147,1,5,0.00027969,0.018603,13881
147,1,5,0.00025869,0.021873,13882
147,1,5,0.00022204,0.02758,13883
147,1,5,0.00019741,0.035322,13884
148,1,5,0.00030823,0.024905,13885
148,1,5,0.00035094,0.028851,13886
148,1,5,0.00035946,0.035821,13887
148,1,5,0.00035965,0.037597,13888
148,1,5,0.00035024,0.035891,13889
148,1,5,0.00033135,0.036738,13890
148,1,5,0.00031206,0.036891,13891
148,1,5,0.00030894,0.033172,13892
148,1,5,0.00033092,0.037054,13893
